source,target,rating
4291,1396,6.5
3828,2934,5.5
2045,2963,4.5
3988,2934,6.5
2658,1383,0.0
2658,2028,0.0
2658,62,1.0
4860,5516,5.5
5508,3707,5.5
4300,1528,6.5
3828,5630,5.5
3988,4649,5.5
2822,535,6.0
2045,4136,2.5
5612,5636,6.0
3988,1778,5.5
5440,5643,5.5
5634,3640,5.5
3640,5613,5.5
5440,5644,6.0
3707,5569,5.5
2045,2044,4.5
1639,2044,4.0
2934,5508,5.5
5508,2934,5.5
3988,1832,5.5
3988,3828,5.5
3988,1316,5.5
3988,3837,5.5
3988,2388,5.5
3722,5645,6.0
3988,361,5.5
4867,5316,6.0
4172,33,6.0
2429,1764,6.5
1764,2429,6.0
5612,3581,5.5
3581,5612,5.5
5065,5613,5.5
5612,5582,5.5
5582,5612,5.5
1810,3600,0.5
5363,2056,6.5
2056,5363,6.5
2045,2498,2.5
5478,5646,5.5
3429,2835,8.5
2835,3429,8.5
1735,4724,5.5
4197,5478,6.0
1352,5065,6.5
3828,5632,6.5
5632,3828,6.0
5632,2625,5.5
2625,5632,5.5
3988,57,5.5
5648,3260,7.5
5612,481,5.5
5612,3013,5.5
3013,5612,5.5
2125,5596,5.5
4925,5649,5.5
5649,4925,5.5
5650,4205,6.5
5647,3581,6.5
5640,5647,6.0
3988,1334,5.5
3988,4291,5.5
4385,3865,4.5
3988,4136,0.0
3988,2642,5.5
2328,2028,2.0
2328,2214,2.5
3429,5649,6.5
35,4136,5.5
35,5652,5.5
35,5653,5.5
4860,5654,4.5
5649,3429,6.5
5649,2388,5.5
545,5613,5.5
4197,5655,6.5
5655,4197,10.0
2110,5596,5.5
5596,2110,5.5
3040,5596,5.5
3429,3040,5.5
5596,3040,5.5
3040,3429,5.5
5631,5596,5.5
5596,5656,5.5
5656,5596,5.5
5596,5657,5.5
5657,5596,5.5
5658,5647,6.0
5658,5649,6.0
5649,5658,6.0
2835,4365,6.0
4365,2835,6.0
5647,5658,6.5
3988,4365,6.0
4385,3707,6.0
3988,1802,5.5
5619,5659,6.5
3581,5647,7.5
4197,5596,6.0
3988,2165,5.5
5482,1735,6.0
1735,5482,5.5
5482,5602,5.5
5482,5613,5.5
5296,3040,5.5
3040,5296,5.5
3040,2012,5.5
2012,3040,5.5
3640,5654,0.5
4197,32,5.5
4197,540,5.5
4385,2004,4.0
540,5227,5.5
5227,540,5.5
5227,5660,5.5
540,4291,5.5
4291,540,5.5
3707,5450,6.0
5450,3707,6.0
5450,5508,5.5
5508,5450,5.5
5541,4867,5.5
4867,5541,5.5
4291,1352,5.5
3470,5661,9.0
3878,5440,6.5
5508,5353,5.5
5353,5508,5.5
3722,5662,6.0
5296,4197,5.5
4197,5296,5.5
5631,5663,5.5
5663,5631,5.5
32,4197,5.5
3722,4921,6.0
3828,5609,5.5
5609,3828,5.5
2397,5664,8.5
5664,2397,8.5
4197,3345,6.5
5631,5665,5.5
5665,5631,5.5
5665,5666,5.5
3804,5667,5.5
5541,5591,5.5
5541,4365,5.5
5591,5541,5.5
5591,4365,5.5
5667,3804,5.5
5667,2388,5.5
5612,5316,5.5
5316,5612,5.5
5667,3828,5.5
3828,5667,5.5
3640,5612,5.5
3804,4291,5.5
4291,3804,5.5
481,1991,4.5
4316,3506,5.5
5666,5665,7.5
3506,4316,5.5
5631,5668,5.5
5668,5631,5.5
5631,5669,5.5
5669,5631,5.5
2396,5631,0.0
5259,4197,6.0
4197,5259,5.5
5654,3427,5.5
3581,5529,6.5
3707,5661,5.5
5654,135,8.0
5654,481,6.0
1731,5596,6.5
5529,5316,6.0
3429,3427,5.5
3427,3429,5.5
3427,5529,5.5
5614,3722,6.5
5529,3427,6.0
5654,5212,6.5
4365,3988,5.5
5612,2934,5.5
3722,5614,6.0
3878,5670,5.5
3988,3878,5.5
3988,1953,5.5
3572,5450,6.0
5450,3572,6.5
3572,1,6.0
4452,1991,0.0
5670,3878,5.5
4649,4452,6.0
4452,4649,6.0
3804,5442,5.5
5529,3581,6.0
5654,5316,6.5
563,645,5.5
5591,5672,5.5
5672,5591,5.5
3828,5673,5.5
5673,3828,5.5
3609,5674,5.5
4385,5675,5.5
5674,3609,5.5
5654,2934,6.5
4365,5654,0.0
5525,5654,4.5
1352,5676,5.5
5674,5529,5.5
5529,5674,5.5
5654,159,7.0
5654,192,6.5
5612,5565,6.0
5565,5612,6.0
215,2336,5.5
4618,4315,7.5
2336,215,5.5
4315,4618,7.5
4315,4308,7.5
4291,5316,7.5
3878,4365,5.5
4365,3878,5.5
4365,3837,8.0
3837,4365,8.0
4197,4518,7.0
4518,4197,7.5
5482,5515,5.5
5596,5316,5.5
4197,2336,5.5
2336,4197,5.5
5316,3040,7.5
2125,3429,5.5
4499,5678,5.5
5678,4499,5.5
1352,5482,6.0
5649,5679,6.5
5482,1352,6.0
4172,2045,6.5
2045,4172,6.5
5529,5353,6.5
3988,4882,6.0
3988,5413,6.5
4882,3988,5.5
5353,5529,6.5
3345,5612,5.5
5612,3345,5.5
2045,3487,4.5
2396,5175,6.5
3988,5680,6.0
5680,3988,6.5
5612,4867,6.0
4867,5612,6.0
1731,3897,6.0
3640,5555,6.5
3897,5612,5.5
4924,35,6.0
4867,4197,7.5
2125,3317,5.5
4291,5682,5.5
5682,4291,5.5
135,3444,1.5
3630,2942,8.5
5612,3897,6.0
5539,5683,5.5
3988,4559,6.0
3988,4172,7.5
2165,2431,5.5
2431,2165,5.5
2165,1752,10.0
5635,2625,5.5
5612,5685,5.5
5685,5612,5.5
3640,5065,6.0
3429,5570,6.0
3988,13,7.0
13,3988,7.0
3413,5686,0.0
2934,1991,0.0
5413,1991,0.0
5635,5687,5.5
5687,5635,7.5
5541,3040,5.5
3040,5541,5.5
2125,4515,5.5
5649,2934,6.5
5612,3598,5.5
5612,5642,7.5
3598,5612,6.0
5642,5612,7.5
3919,5608,3.5
4860,5688,5.5
3000,4197,6.5
2625,3000,5.5
3000,2625,5.5
4197,5689,5.5
5689,4197,5.5
3897,2625,6.5
2625,3897,6.0
5649,5691,7.5
5691,5649,7.5
1352,856,5.5
5689,5079,6.0
5079,5689,6.0
5635,4532,6.0
4532,5635,6.0
5635,4172,6.0
5591,4172,5.5
3828,2835,5.5
2835,3828,5.5
3828,5692,5.5
5667,2934,5.5
5175,5529,5.5
5529,5175,5.5
5667,2919,0.0
5175,3722,5.5
5692,3828,5.5
5667,481,5.5
4291,2934,5.5
2625,32,5.5
32,2625,5.5
3722,3707,6.0
5667,3722,2.5
2125,3465,6.0
3804,3429,5.5
5612,5694,5.5
5694,5612,6.0
4361,35,5.5
5667,5316,6.0
5316,5667,5.5
5612,5227,5.5
2045,3040,4.0
4172,3903,7.0
5227,5612,5.5
5695,3722,5.5
3988,5251,6.0
5687,2167,4.5
3722,5695,5.5
3988,3903,6.0
3429,3804,5.5
4209,2165,5.5
2165,4209,5.5
3988,3451,6.0
4172,3063,5.5
3063,4172,5.5
3040,2045,0.0
3040,3722,0.0
3040,270,4.0
3722,3040,3.5
3040,4172,5.5
2388,5649,5.5
3040,57,4.5
2625,3040,6.5
3988,2625,6.5
4385,5606,5.5
4385,5602,5.5
5630,4172,5.5
3722,1363,4.0
3707,3722,6.5
3040,5635,6.0
5635,3040,6.0
5065,5440,6.0
5403,5529,5.5
5529,5403,5.5
4608,3878,6.0
3878,4608,6.0
5606,5571,5.5
5482,3572,5.5
5606,2,6.5
3722,2165,5.5
540,4197,6.5
5677,5578,6.0
1352,5698,4.5
5612,4851,5.5
4851,5612,5.5
3988,5612,5.5
3988,5700,5.5
4618,2230,7.5
5525,1098,4.5
5680,5529,6.5
5529,5680,6.0
1735,3444,5.5
4385,3444,5.5
2934,4291,6.0
1764,2934,6.0
1352,135,0.0
5612,2063,5.5
3722,3893,5.5
2063,5612,5.5
35,5703,5.5
5556,5704,5.5
5704,5556,5.5
5635,2165,6.0
5635,5612,6.5
5612,3001,5.5
3001,5612,5.5
5612,5699,6.0
5699,5612,7.0
2165,1383,0.0
4291,1764,6.0
1764,4291,6.5
3040,2625,6.5
4515,3630,5.5
3630,4515,6.0
5460,3988,5.5
3988,5460,5.5
3903,5316,5.5
4860,5706,5.5
5612,4649,5.5
3988,4524,2.5
5635,3013,5.5
5700,3988,5.5
5700,35,5.5
5700,5612,7.5
5065,5705,6.5
3013,5635,6.0
5612,4937,5.5
3345,5529,5.5
2625,5316,5.5
5316,2625,5.5
5677,3722,6.5
5482,1,6.0
2125,3345,6.0
3988,2045,6.5
5508,3722,5.5
3903,4172,8.0
2934,5413,5.5
2067,3452,0.0
2067,5684,6.5
1352,3722,5.5
3640,5545,5.5
5510,3893,5.5
3893,5510,6.0
4532,3270,4.5
4518,4723,5.5
4723,4518,5.5
2141,2110,5.5
2110,2141,5.5
5413,2934,5.5
5413,5707,5.5
2934,5707,5.5
2165,5708,5.5
5708,2165,5.5
3345,2388,5.5
1352,1656,4.5
2165,3214,5.5
3465,905,0.0
3465,1656,0.0
1810,2017,0.0
3707,1656,2.5
3465,5635,5.5
4197,5541,5.5
5612,5709,0.0
2125,5709,2.5
5525,4519,4.5
5508,2498,0.0
5413,4649,5.5
1352,4649,0.0
3988,3722,5.5
5707,5413,5.5
5707,2934,5.5
2045,3988,6.0
5635,3988,6.0
4649,5609,6.0
4649,3345,7.5
4291,3345,7.0
3988,5707,6.0
3598,5529,6.0
5529,3598,6.0
1746,1565,5.5
5707,3988,6.0
1746,25,6.5
4499,4172,7.5
1746,5710,5.5
5710,1746,5.5
35,5711,5.5
2934,5712,5.5
3429,5712,5.5
3640,5713,5.5
1764,5712,6.5
4649,4291,6.0
5612,5529,7.0
4649,5309,8.5
481,3649,5.5
3649,481,5.5
3903,5612,5.5
5612,3903,5.5
2822,5317,5.5
1764,3903,5.5
3828,3903,5.5
1565,1746,5.5
3413,5612,5.5
3413,2045,5.5
5612,3413,5.5
5643,5508,5.5
4385,1098,4.0
5612,2045,5.5
2045,3413,5.5
2045,5612,5.5
5635,3903,6.0
3903,5635,5.5
5612,5714,5.5
5714,5612,5.5
5715,5612,5.5
5715,5529,5.5
5612,5715,5.5
5529,5715,5.5
5363,5715,5.5
5715,5363,5.5
5065,545,7.0
5065,1352,7.0
3707,3640,6.5
5065,5482,5.5
3640,4860,6.0
3598,4065,0.0
4521,415,5.5
4649,3722,0.0
57,4172,8.0
57,1810,8.0
2252,2943,5.5
2524,3640,4.5
3722,2524,4.5
4649,57,4.5
2524,3722,4.5
2524,4291,5.5
2524,1845,5.5
2524,1185,4.5
2524,1331,4.5
2524,135,5.5
2524,6,5.5
2524,2618,5.5
2524,2964,5.5
2524,3099,5.5
2524,2306,5.5
2524,2665,5.5
2524,535,5.5
2524,856,5.5
2524,1018,5.5
2524,1383,4.5
4291,2524,6.0
5612,4291,5.5
4291,5612,5.5
4553,5612,5.5
5612,4553,5.5
4723,4611,5.5
2388,3804,5.5
5433,35,9.0
3429,5612,6.0
5612,3429,6.0
4511,3427,5.5
3427,4511,6.0
415,4521,5.5
4315,5701,6.5
3722,5259,5.5
3988,5316,5.5
5717,35,10.0
2125,4723,5.5
2942,4172,6.5
5701,4315,6.5
2165,5718,4.0
13,5718,4.0
3722,5719,4.5
5719,5227,5.5
5719,5635,6.0
5635,5719,5.5
4291,4649,6.0
1363,905,4.5
3707,2822,6.5
57,905,4.0
3988,6,4.5
3988,1,5.5
3988,3527,5.5
2388,905,5.5
1512,3572,5.5
1512,5450,5.5
1512,5065,5.5
1512,5482,5.5
1512,545,5.5
1512,4860,5.5
5525,2524,4.5
3988,2296,5.5
3988,5212,5.5
3988,4075,4.5
3988,5249,5.5
3722,3903,4.0
3988,2067,5.5
5612,4172,5.5
5612,1764,5.5
1764,4172,6.0
2018,5413,6.0
5661,5482,5.5
5655,5720,10.0
5661,1352,6.0
5661,3707,5.5
3317,4291,6.5
5612,3719,5.5
3719,5612,5.5
1352,1185,4.5
2822,23,5.5
3988,3744,2.5
3988,1352,5.5
3988,2017,2.5
5508,5721,5.5
3837,4172,7.0
545,1154,2.5
2524,5525,4.5
2524,1352,3.0
4172,3837,7.0
4197,3001,6.0
3001,4197,6.5
1557,5722,5.5
5722,1557,5.5
1018,4291,8.0
4365,4172,8.5
3722,3744,2.5
5541,5723,5.5
5723,5541,5.5
4197,104,6.0
1764,5612,6.0
3988,2230,5.5
4291,1018,8.0
3988,3452,5.5
3452,3988,5.5
4867,3988,6.5
1352,4925,6.0
3988,192,6.0
5612,5724,5.5
3722,1529,5.5
5724,5612,5.5
3722,4649,4.0
4921,1,10.0
4649,4419,5.5
4419,4649,5.5
3804,4197,5.5
5506,2233,5.5
5506,4925,5.5
5506,3878,5.5
5506,5613,5.5
5506,3470,5.5
5612,5725,5.5
5725,5612,5.5
5316,5726,6.0
5726,5316,7.0
4925,1352,6.5
3988,4867,6.5
1352,5655,5.5
5655,1352,5.5
3988,3804,5.5
4867,5227,5.5
5227,4867,5.5
5719,5729,10.0
4365,3429,5.5
3429,4365,5.5
5729,5730,5.5
5730,5729,10.0
5729,5731,6.5
5731,5729,10.0
5729,5732,6.5
5732,5729,10.0
3988,5719,2.5
3988,5730,2.5
3988,5732,2.5
3988,5731,2.5
3988,5729,2.5
3988,5733,2.5
5729,3988,0.0
5733,3988,0.0
5733,3722,0.0
5733,5227,0.0
3919,5733,2.5
3919,5732,2.5
3919,5731,2.5
3919,5730,2.5
3988,550,5.5
1512,5317,5.5
4172,5733,0.0
4172,5729,0.0
4172,5732,0.0
4172,5731,0.0
4172,5730,0.0
4172,5719,0.0
550,3988,5.5
3722,2388,6.0
2194,5482,2.5
2194,1846,4.5
2194,1352,5.5
2194,2427,5.5
2194,3935,6.0
2194,3707,4.0
2194,2054,7.0
3722,2,4.0
2194,4385,4.5
3722,1316,5.5
3988,4553,5.5
4553,3988,5.5
5520,1352,6.5
1018,5529,5.5
5529,1018,6.0
5529,4515,7.0
4515,5529,6.5
3722,5736,5.5
5736,3722,5.5
4172,5736,0.0
4172,3722,0.0
4172,5737,0.0
4649,4172,6.0
4385,5440,5.5
4385,23,5.5
4385,29,5.5
4385,1185,4.0
4385,546,5.5
2303,5413,5.5
5413,2303,5.5
1512,3766,5.5
3766,1512,5.5
5556,5738,0.0
3413,1810,5.5
5738,5556,0.0
5738,1201,0.0
1512,5440,5.5
5540,4860,6.0
4172,5596,0.0
2194,5578,5.5
2194,2934,5.5
2194,5125,5.5
3722,2194,4.0
2194,3722,4.0
5739,5578,5.5
1471,3345,5.5
2934,5686,0.0
1352,3864,5.5
3707,3864,5.5
3722,3864,5.5
3722,5525,6.0
5227,5740,5.5
5740,5227,5.5
3988,2942,6.0
2942,3988,5.5
3707,2194,3.0
3919,5609,4.5
2045,5609,3.5
4172,5609,0.0
4172,5446,0.0
4172,5255,0.0
1746,5413,5.5
4921,4649,5.5
4649,4921,5.5
2822,5741,7.0
4172,5742,0.0
3649,5529,5.5
5529,3649,5.5
4515,51,5.5
51,4515,5.5
5635,5744,5.5
5744,5635,5.5
5309,4649,10.0
3828,4649,6.5
4291,5363,7.5
4291,1098,6.5
5363,5525,0.0
3722,2303,5.5
5525,5363,4.5
5743,5635,5.5
2194,5506,6.0
3988,415,6.0
2822,3878,6.0
4172,2942,7.0
3345,1471,5.5
4515,5591,5.5
5591,4515,5.5
5702,35,5.5
2822,5745,8.0
1018,5746,0.0
4860,5747,5.5
1018,2942,8.0
3864,5748,5.5
2194,1502,5.5
2194,2201,6.0
2194,1832,6.0
5635,5743,2.5
3988,5743,4.0
5635,5591,7.0
5591,5635,7.0
5635,4382,5.5
4860,5749,5.5
5635,5746,2.5
5688,5749,7.5
2045,4382,5.5
2067,5508,5.5
4382,5635,5.5
3988,4382,6.5
5508,2067,5.5
4291,5529,5.5
5529,4291,6.0
4382,2388,0.0
2388,4382,0.0
4925,3719,6.0
1916,4838,6.5
3719,4925,6.0
2230,4172,6.5
2942,1018,10.0
415,3988,5.5
4511,4267,0.0
2296,2784,0.0
2392,3988,6.0
35,4264,6.0
4264,35,6.0
3427,5465,5.5
3804,1018,5.5
3988,3001,6.5
2388,5750,4.5
5612,710,5.5
710,5612,5.5
3804,5750,0.0
5465,3427,5.5
5180,5752,5.5
3451,5753,5.5
5753,3451,5.5
4515,5508,5.5
5508,4515,5.5
5689,35,5.5
3804,2028,0.0
35,5755,5.5
35,5756,5.5
3804,3744,0.0
3804,2017,0.0
2388,3744,0.0
4860,5754,4.5
4635,4828,5.5
5515,1,5.5
5515,5482,5.5
4925,3804,5.5
2194,597,5.5
2194,3204,5.5
2194,25,5.5
3722,5757,5.5
5689,5635,2.5
5612,5259,7.5
5259,5612,8.0
5413,2018,6.5
3707,5691,5.5
1810,5691,5.5
5691,1810,5.5
5691,2306,5.5
2306,5691,5.5
5515,545,5.5
2296,1316,5.5
3327,5691,8.5
3988,5457,5.5
5457,3988,5.5
5655,5510,5.5
1810,5635,3.5
5612,4515,6.0
4515,5612,6.0
5526,5515,6.0
1512,4559,5.5
4291,5691,5.5
5469,5712,6.0
5227,5712,10.0
4385,5508,5.5
4649,5635,0.0
5759,5508,5.5
3470,5760,7.5
5759,5761,10.0
5760,3470,7.5
5761,5759,10.0
2397,5591,8.5
5591,2397,8.5
3470,5762,9.0
5762,3470,9.0
5762,5602,7.5
5762,5623,9.0
5762,5760,7.5
5762,2580,7.5
5612,5712,7.5
5482,3640,6.5
35,3427,6.0
5762,5763,7.5
5760,5763,7.5
5760,5762,7.5
5763,3470,7.5
5763,5762,7.5
5763,5760,7.5
3451,2063,5.5
2063,3451,5.5
135,5712,1.0
481,5612,6.0
5712,5612,7.5
192,3640,4.5
3451,892,5.5
892,3451,5.5
3451,3649,5.5
3649,3451,5.5
1,192,6.5
3828,4452,7.0
4291,2296,8.0
5508,3988,5.5
5508,5759,5.5
4921,5508,5.5
5508,4921,5.5
35,5702,6.0
5760,5764,7.5
5763,5764,7.5
3470,5764,7.5
1352,5654,4.5
3804,5765,5.5
5765,5712,2.5
5765,3804,5.5
5765,2296,4.5
5227,5457,5.5
5457,5227,5.5
3919,5712,2.5
2296,5712,7.5
5612,5767,5.5
5767,5612,5.5
5655,5768,6.0
4172,4279,0.0
4172,5635,0.0
2165,5635,0.0
5508,5635,0.0
5508,4279,0.0
5612,5635,0.0
5691,5693,5.5
4197,5508,5.5
5508,5655,5.5
35,5689,5.5
3828,5612,6.0
5612,3828,6.0
4649,2835,6.5
2835,4649,6.5
5508,5770,5.5
5508,4197,5.5
1967,5772,7.5
5227,5773,5.5
1967,1810,7.0
2125,2942,6.0
5648,5774,5.5
5648,5681,5.5
3572,3640,6.0
3878,3722,6.0
3722,3878,6.5
3260,5775,7.0
3919,5776,0.0
2934,5776,0.0
3988,4518,6.0
4518,3988,6.5
4518,5777,5.5
5777,4518,5.5
3001,3988,7.5
3988,1810,6.5
4511,5759,5.5
5759,4511,5.5
3988,4279,3.5
3988,5778,4.5
3988,5635,2.5
4559,5635,0.0
3988,1656,3.5
3988,3129,0.0
3988,62,2.5
3804,5766,6.0
5766,3804,6.0
3988,5508,6.0
1953,5779,5.5
1735,5780,4.5
3828,5781,5.5
5781,3828,5.5
3878,35,6.0
5612,3649,5.5
3649,5612,5.5
5565,5529,6.0
5529,5565,6.0
5481,3828,7.0
3828,5481,7.0
5227,5689,5.5
3000,3988,7.5
1565,1967,2.5
1967,5782,6.0
3988,5783,5.5
5783,3988,5.5
5783,35,5.5
5783,5413,5.5
5655,5784,5.5
5539,5785,5.5
1585,5569,7.0
2125,5786,5.5
5413,5635,2.5
3451,4172,6.0
1018,3655,5.5
5777,3988,5.5
3988,5777,5.5
4291,135,5.5
135,4291,5.5
1,5689,6.0
5763,5788,9.0
5788,5763,9.0
1352,5784,6.0
3707,5655,5.5
3707,5784,5.5
5529,3345,5.5
3988,2392,6.5
3919,5789,6.0
546,481,6.0
481,546,5.5
2388,2067,6.0
2067,2388,6.5
1967,5790,9.5
5791,5612,10.0
1735,5528,5.5
5528,1735,6.0
2230,4618,7.5
35,5792,6.5
2045,2388,6.0
3451,2045,6.0
2045,57,6.0
4515,3451,5.5
3451,4515,5.5
57,5227,5.5
1403,4694,4.5
5227,57,5.5
3919,710,6.5
710,3919,5.5
4553,4532,5.5
4532,4553,5.5
3903,3722,0.0
3903,135,0.0
1810,3903,1.0
3429,5529,5.5
5529,3429,5.5
4511,5529,5.5
5529,4511,5.5
4365,4291,5.5
1018,1656,5.5
5784,590,5.5
5784,3707,6.0
5784,1352,6.5
5784,5655,6.5
5481,4197,5.5
4197,5481,5.5
2388,5795,5.5
5795,2388,5.5
35,5433,6.5
5623,5762,7.5
5623,5661,7.5
5623,3707,5.5
3707,5578,5.5
5227,5796,5.5
5796,2867,5.5
2067,1810,5.5
2296,3699,0.0
3451,4925,5.5
4925,3451,5.5
5539,1352,5.5
5539,5317,5.5
2942,4649,6.0
4649,2942,7.5
2942,5508,5.5
5450,4921,6.0
5508,2942,5.5
481,3903,4.0
5413,5227,6.0
5227,5413,6.0
5413,5712,5.5
3828,5529,7.0
5529,3828,7.0
4365,5508,5.5
3451,5797,4.5
5649,5798,9.0
5798,5649,9.0
4921,2822,5.5
5508,4365,5.5
5777,35,5.5
3903,481,0.0
3828,5777,5.5
5777,3828,5.5
5551,5799,5.5
5655,5799,5.5
1352,5799,5.5
1018,2498,0.5
4291,4515,6.5
4515,4291,6.5
5760,5788,7.5
5676,1352,6.0
3451,5712,5.5
5712,3451,6.0
4365,2063,5.5
2063,4365,5.5
4611,4197,7.0
4925,5800,5.5
5800,4925,5.5
5712,5800,6.0
5800,5712,5.5
5704,5801,5.5
5801,5704,5.5
1953,5413,5.5
5712,5691,6.5
5541,4197,6.5
1639,3451,5.5
3451,1639,5.5
2388,5783,5.5
35,5777,5.5
5801,3451,5.5
4649,5413,6.0
35,5793,6.5
5793,35,8.0
1352,5594,4.5
5457,5413,5.5
4860,5594,4.5
104,892,5.5
892,104,5.5
3707,5506,10.0
3878,5802,5.5
5802,3878,5.5
4649,5316,6.5
3640,5594,6.5
3285,35,5.5
5649,5803,8.5
1,35,7.0
1,1383,0.0
1,62,2.5
1,905,2.5
3640,135,4.5
1,135,7.0
192,5676,4.5
3655,1018,6.0
1352,5528,5.5
4532,3649,5.5
3649,4532,5.5
5612,5791,0.0
5801,5791,0.0
5801,5804,0.0
892,5805,5.5
5805,892,5.5
1810,1,7.0
4724,5712,5.5
481,5413,6.0
5413,481,6.0
3804,5363,5.5
3804,5625,5.5
5363,5625,5.5
5363,3804,5.5
5227,1810,5.5
3988,5726,2.5
3655,5612,6.0
5612,3655,6.0
3707,5525,6.5
5525,3707,6.5
5655,3707,5.5
3722,5602,5.5
1352,2187,4.5
3722,5806,5.5
5227,96,5.5
96,5227,5.5
3153,3956,6.0
4515,1731,5.5
1731,4515,5.5
3153,4897,5.5
3153,3260,6.5
3153,3986,6.5
3722,988,5.5
3988,35,6.0
3640,3722,5.5
1953,2647,0.0
3878,5612,6.5
35,2483,7.0
5612,3878,6.0
5806,5661,7.5
5806,5623,8.5
5806,5606,9.0
5806,5602,9.0
5606,5806,7.5
5606,5602,7.5
5623,5806,7.5
3722,5606,5.5
5606,3722,5.5
5602,3722,5.5
5606,5623,7.5
5623,5602,7.5
5623,3470,7.5
5602,3470,7.5
5602,5661,6.5
5602,5623,7.5
5602,5606,7.5
5602,5806,7.5
3722,2822,5.5
2942,96,5.5
2063,96,5.5
96,2063,5.5
3722,5578,7.0
3722,3470,5.5
3722,5654,4.5
3828,4320,5.5
4320,3828,5.5
1352,5807,5.5
5655,5808,5.5
5655,5809,5.5
1352,5769,4.5
5469,4291,6.0
1565,1396,8.0
3451,5810,4.5
3451,4197,7.0
5138,4532,5.5
3451,2647,4.5
5613,1352,6.5
5227,3345,5.5
3345,5227,5.5
3451,5813,5.5
5813,3451,5.5
1352,3903,5.5
51,4251,5.5
3649,4649,7.0
4649,3649,7.0
3470,5806,9.0
2045,3345,6.0
5508,5525,5.5
5655,5525,5.5
4365,25,0.0
3722,5528,5.5
5526,4921,5.5
4320,3345,5.5
3345,4320,5.5
5528,1352,6.0
5528,5525,5.5
5528,3707,5.5
5065,5525,5.5
5606,5482,6.0
5482,5606,6.0
5482,545,6.5
35,5815,5.5
35,3285,5.5
35,5816,5.5
1735,5814,5.5
1921,35,8.0
5818,3707,5.5
5450,5818,5.5
5814,5577,5.5
1352,5819,5.5
3640,5629,6.5
3828,4759,5.5
4759,3828,5.5
5801,5820,5.5
5820,5801,6.0
3722,3572,5.5
3640,5811,5.5
2045,1947,7.0
1352,5629,5.5
5801,35,5.5
3722,5799,4.0
3722,5754,4.0
5227,3804,6.0
3804,5227,6.0
5655,5506,5.5
5822,545,5.5
3640,5823,5.5
3359,3459,5.5
5525,5821,4.5
1396,2306,5.5
4553,5712,5.5
2306,1396,5.5
4921,5824,10.0
4385,135,5.5
4385,545,5.5
4385,1352,5.5
4385,1735,6.0
2822,4921,6.5
2067,5227,5.5
5227,2067,5.5
3459,3359,5.5
1352,4385,5.5
3427,3897,6.0
3897,3427,6.0
5482,5525,5.5
5482,3707,6.0
5482,4921,6.0
5482,4860,6.0
5065,4921,5.5
5691,3451,5.5
3451,5691,5.5
5801,5825,5.5
1810,5801,1.5
5413,5801,1.5
5691,5801,2.5
4532,5704,4.5
1810,2045,7.5
4197,2625,6.5
5765,5825,5.5
57,5712,4.5
1810,5712,4.0
4559,5712,4.5
4532,5712,5.5
361,4921,5.5
4559,57,6.0
3707,5822,5.5
5822,3707,5.5
3829,5826,10.0
96,4709,6.0
4709,96,6.0
2822,3707,6.5
5227,5753,5.5
5753,5227,5.5
5529,5612,7.5
4515,35,7.0
5529,5827,5.5
5827,5529,5.5
4709,5825,5.5
5825,4709,5.5
1352,5510,5.5
5661,5606,6.0
5661,3470,7.5
5661,5623,7.0
5661,5602,7.5
5661,5806,7.5
5510,5828,5.5
5828,5510,5.5
5828,1352,5.5
892,1,5.5
1352,5828,5.5
3988,5529,6.0
5529,3988,7.0
3988,5275,6.0
3988,5829,5.5
5829,3988,7.0
2141,5647,5.5
2141,4902,7.5
3988,135,5.5
3649,4320,6.0
4320,3649,6.0
3804,5654,0.0
3988,1947,6.0
5829,1947,8.0
5482,5065,5.5
3988,5711,5.5
96,1528,5.5
1528,96,5.5
5227,5691,5.5
5827,5227,6.0
5227,5827,5.5
4320,5827,5.5
5827,4320,5.5
5606,2993,4.5
5606,5525,5.5
2063,5827,5.5
5827,2063,5.5
4649,5827,6.0
5827,4649,6.0
4499,5827,5.5
5827,4499,5.5
5525,5482,5.5
5525,3722,6.0
5525,5606,5.5
3451,4291,6.0
5605,4385,5.5
4532,5827,5.5
5827,4532,5.5
5606,2822,6.0
2822,5606,6.0
2822,5508,5.5
5629,3640,6.0
5629,4860,6.0
5619,35,8.5
5605,35,5.5
3598,4532,5.5
1352,4559,6.0
2822,5830,8.0
3572,4559,6.0
3988,1764,6.5
361,4649,5.5
35,5832,5.5
5832,35,6.0
3828,96,5.5
96,3828,5.5
4291,4921,7.5
4925,5654,5.5
2045,96,6.5
3707,5654,3.5
4320,5443,5.5
3345,2045,6.0
3345,4197,7.5
3345,96,5.5
5065,5528,5.5
5524,4291,6.0
4291,5524,6.0
5606,5833,7.0
1352,5606,6.0
5524,96,5.5
96,5524,5.5
1394,25,6.0
3719,5835,5.5
5525,5643,5.5
4611,5803,5.5
5803,4611,5.5
1639,4532,5.5
4291,2045,7.0
2045,4291,7.0
4197,1639,6.0
1639,4197,6.0
5623,5836,7.5
5623,5525,5.5
5655,1953,9.5
5836,5623,7.5
4532,5476,4.5
5619,5837,5.5
5837,5619,5.5
4172,5838,5.5
1953,4172,9.0
5838,4172,5.5
5482,5839,5.5
3452,5227,6.0
5227,3452,6.0
3640,1735,7.0
5528,545,6.0
5528,3722,5.5
